отвратительно	ADJ	0
классный	ADJ	0
органический	ADJ	0
жидкий	ADJ	0
несравнимый	ADJ	0
сырой	ADJ	0
невысокий	ADJ	0
близко	ADJ	0
диетично	ADJ	0
противненький	ADJ	0
незатейливый	ADJ	0
своеобразный	ADJ	0
ценный	ADJ	0
сравнимый	ADJ	0
безалкогольный	ADJ	0
неожиданный	ADJ	0
превосходный	ADJ	0
несвежий	ADJ	0
натуральный	ADJ	0
привлекательный	ADJ	0
веселящий	ADJ	0
эстетичный	ADJ	0
изысканный	ADJ	0
подмороженый	ADJ	0
микроскопический	ADJ	0
питкий	ADJ	0
азиатский	ADJ	0
брусничный	ADJ	0
самодельный	ADJ	0
оригинально	ADJ	0
дорогостоящий	ADJ	0
фееричный	ADJ	0
жестковатый	ADJ	0
разнообразно	ADJ	0
самодостаточный	ADJ	0
пышный	ADJ	0
клюквенный	ADJ	0
бесплатный	ADJ	0
сыр-кислый	ADJ	0
согреваюдкий	ADJ	0
главное	ADJ	0
трудный	ADJ	0
прожаренный	ADJ	0
тянучий	ADJ	0
свеженький	ADJ	0
многокомпонентный	ADJ	0
этакий	ADJ	0
информативный	ADJ	0
белый	ADJ	0
красный	ADJ	0
устойчивый	ADJ	0
разносторонний	ADJ	0
ровный	ADJ	0
щипаный	ADJ	0
малый	ADJ	0
уместный	ADJ	0
горячущий	ADJ	0
молочный	ADJ	0
одинокий	ADJ	0
умереть	ADJ	0
отмить	ADJ	0
мрачный	ADJ	0
серо-желтый	ADJ	0
японский	ADJ	0
диетический	ADJ	0
многослойный	ADJ	0
многообъемный	ADJ	0
буйный	ADJ	0
хлебный	ADJ	0
малолюдный	ADJ	0
вместительный	ADJ	0
чищенный	ADJ	0
нагреть	ADJ	0
главный	ADJ	0
поллитровый	ADJ	0
восьмикусковый	ADJ	0
видовой	ADJ	0
значимый	ADJ	0
голодный	ADJ	0
многосложный	ADJ	0
барный	ADJ	0
много	ADJ	0
пушкарский	ADJ	0
фирменный	ADJ	0
надежный	ADJ	0
кожаный	ADJ	0
бестолковый	ADJ	0
карий	ADJ	0
тёмный	ADJ	0
пивной	ADJ	0
средний	ADJ	0
нечитамый	ADJ	0
парадный	ADJ	0
бесподобный	ADJ	0
видный	ADJ	0
служебный	ADJ	0
глубокий	ADJ	0
мужской	ADJ	0
яичный	ADJ	0
крепенький	ADJ	0
двойной	ADJ	0
лаконичный	ADJ	0
субботний	ADJ	0
новомодный	ADJ	0
летний	ADJ	0
добрый	ADJ	0
волевой	ADJ	0
строгий	ADJ	0
плетеный	ADJ	0
морозный	ADJ	0
утопичть	ADJ	0
хорошо	ADJ	0
романтичный	ADJ	0
Интеллигентный	ADJ	0
сам	ADJ	0
советский	ADJ	0
стремительный	ADJ	0
первоклассный	ADJ	0
терпкий	ADJ	0
вариативный	ADJ	0
разборчивый	ADJ	0
искусственный	ADJ	0
эклектичный	ADJ	0
рассудительный	ADJ	0
безусловный	ADJ	0
веской	ADJ	0
трезвый	ADJ	0
условный	ADJ	0
музыкальный	ADJ	0
комфорный	ADJ	0
полупустый	ADJ	0
аристократичный	ADJ	0
максимальный	ADJ	0
пожилой	ADJ	0
обидный	ADJ	0
громковатый	ADJ	0
неоднозначный	ADJ	0
фантазийный	ADJ	0
розовый	ADJ	0
страшный	ADJ	0
смешанный	ADJ	0
очаровательный	ADJ	0
тугой	ADJ	0
ненормально	ADJ	0
неудобоваримый	ADJ	0
неровный	ADJ	0
контактный	ADJ	0
целиковый	ADJ	0
тушеный	ADJ	0
Атмосферный	ADJ	0
газированый	ADJ	0
свежеобжаренный	ADJ	0
бодрящий	ADJ	0
бархатный	ADJ	0
мертвый	ADJ	0
наивкусный	ADJ	0
отметь	ADJ	0
ЖЕЛАЕМО	ADJ	0
хмельный	ADJ	0
радостно	ADJ	0
притягательный	ADJ	0
аскетичный	ADJ	0
блестючий	ADJ	0
матовый	ADJ	0
фарфоровый	ADJ	0
опытный	ADJ	0
бескостный	ADJ	0
всеобщий	ADJ	0
контрастный	ADJ	0
узнавать	ADJ	0
тесный	ADJ	0
жгучий	ADJ	0
сверхбыстрый	ADJ	0
твердый	ADJ	0
грибной	ADJ	0
румяный	ADJ	0
говяжий	ADJ	0
водянистый	ADJ	0
маслянистый	ADJ	0
три	ADJ	0
спиртной	ADJ	0
глазированный	ADJ	0
пропеченая	ADJ	0
прожареть	ADJ	0
ошеломительный	ADJ	0
вишневой	ADJ	0
тепличный	ADJ	0
умелый	ADJ	0
неплохо	ADJ	0
обжигающе-горячий	ADJ	0
северный	ADJ	0
разнообрзный	ADJ	0
симпатишный	ADJ	0
откровенно	ADJ	0
жирно	ADJ	0
пивно	ADJ	0
пабный	ADJ	0
жлобский	ADJ	0
разогреть	ADJ	0
сушеный	ADJ	0
мороженный	ADJ	0
фруктовый	ADJ	0
тающий	ADJ	0
глянцевой	ADJ	0
сушёный	ADJ	0
волновать	ADJ	0
взбитый	ADJ	0
потрясать	ADJ	0
солоноватый	ADJ	0
плохо	ADJ	0
бумажный	ADJ	0
прохладный	ADJ	0
соответствующий	ADJ	0
неестественный	ADJ	0
низкокалорийный	ADJ	0
эксклюзивный	ADJ	0
звучный	ADJ	0
неопознанный	ADJ	0
нетривиальный	ADJ	0
органично	ADJ	0
необходимый	ADJ	0
простоват	ADJ	0
начитать	ADJ	0
серьезный	ADJ	0
пошарпаный	ADJ	0
терпко-мужский	ADJ	0
неброский	ADJ	0
занимательно	ADJ	0
несомненный	ADJ	0
забавно	ADJ	0
многограненный	ADJ	0
каков	ADJ	0
мости	ADJ	0
разновозрастный	ADJ	0
охотничий	ADJ	0
петербургский	ADJ	0
умный	ADJ	0
пёстрый	ADJ	0
нескучный	ADJ	0
кисловатый	ADJ	0
неизведанный	ADJ	0
Непохожий	ADJ	0
смелый	ADJ	0
тяжеловатый	ADJ	0
неприторный	ADJ	0
неформальный	ADJ	0
поражающитть	ADJ	0
напытить	ADJ	0
неиспробованный	ADJ	0
спорный	ADJ	0
затерть	ADJ	0
вычурный	ADJ	0
корректный	ADJ	0
добродушный	ADJ	0
разговорчивый	ADJ	0
гламурный	ADJ	0
высокопрофессиональный	ADJ	0
корчинево-бежевый	ADJ	0
атмосферный	ADJ	0
некрепкий	ADJ	0
желанный	ADJ	0
молодёжный	ADJ	0
ненадоедливый	ADJ	0
японско-минималистический	ADJ	0
аккуратно	ADJ	0
профессиональный	ADJ	0
домашнуий	ADJ	0
воздушно	ADJ	0
сонный	ADJ	0
Душевный	ADJ	0
высококвалифицированный	ADJ	0
нешумный	ADJ	0
грустно	ADJ	0
располагать	ADJ	0
целостный	ADJ	0
нейтральный	ADJ	0
актуальный	ADJ	0
деликатный	ADJ	0
важный	ADJ	0
смышленый	ADJ	0
удобно	ADJ	0
праздничный	ADJ	0
гулкий	ADJ	0
неторопливый	ADJ	0
учтивый	ADJ	0
выходна	ADJ	0
пошлый	ADJ	0
долгожданный	ADJ	0
элегантный	ADJ	0
неопытный	ADJ	0
восточный	ADJ	0
просторно	ADJ	0
радужный	ADJ	0
уютть	ADJ	0
фотогеничен	ADJ	0
торжественно	ADJ	0
положительный	ADJ	0
дружеский	ADJ	0
романтический	ADJ	0
расслабленный	ADJ	0
обоятельный	ADJ	0
нормально	ADJ	0
расторопный	ADJ	0
немногословный	ADJ	0
солидный	ADJ	0
назойливый	ADJ	0
ненагроможденный	ADJ	0
успокаивающе	ADJ	0
стеснительный	ADJ	0
синий	ADJ	0
деловой	ADJ	0
сводчатый	ADJ	0
обаятельный	ADJ	0
инструментальный	ADJ	0
учтить	ADJ	0
сухо	ADV	0
ароматно	ADV	0
остро	ADV	0
однообразно	ADV	0
немаловажный	ADJ	0
больший	ADJ	0
равномерный	ADJ	0
изыскать	ADJ	0
пустой	ADJ	0
русский	ADJ	0
куриный	ADJ	0
радостный	ADJ	0
пресный	ADJ	0
поразительно	ADJ	0
кавказский	ADJ	0
приличный	ADJ	0
зеленый	ADJ	0
понятный	ADJ	0
познавательный	ADJ	0
полный	ADJ	0
гостеприимный	ADJ	0
восхитительный	ADJ	0
умеренный	ADJ	0
должен	ADJ	0
знакомый	ADJ	0
отвратительный	ADJ	0
сытый	ADJ	0
пьяный	ADJ	0
томатный	ADJ	0
резиновый	ADJ	0
мокрый	ADJ	0
питательный	ADJ	0
мясистый	ADJ	0
ненавязчив	ADJ	0
великолепный	ADJ	0
будничный	ADJ	0
крупный	ADJ	0
ароматно	ADJ	0
непринужденно	ADJ	0
качественной	ADJ	0
здорово	ADJ	0
дороговатый	ADJ	0
малюсенький	ADJ	0
замечательно	ADJ	0
популярный	ADJ	0
зажигательный	ADJ	0
тепленький	ADJ	0
аутентичный	ADJ	0
приветливо	ADJ	0
невозможный	ADJ	0
маринованный	ADJ	0
неуютный	ADJ	0
низкий	ADJ	0
толстый	ADJ	0
несложный	ADJ	0
высокий	ADJ	0
нарядный	ADJ	0
редкий	ADJ	0
искренний	ADJ	0
любимый	ADJ	0
изящный	ADJ	0
уважительный	ADJ	0
респектабельный	ADJ	0
непонятный	ADJ	0
непривычный	ADJ	0
подозрительный	ADJ	0
кислый	ADJ	0
винный	ADJ	0
оперативный	ADJ	0
сладенький	ADJ	0
печеный	ADJ	0
безупречный	ADJ	0
минималистичный	ADJ	0
молодой	ADJ	0
копченый	ADJ	0
тёплый	ADJ	0
готовый	ADJ	0
любопытный	ADJ	0
увлекательный	ADJ	0
забавный	ADJ	0
непринужденный	ADJ	0
доброжелательной	ADJ	0
чуткий	ADJ	0
общительный	ADJ	0
громкий	ADJ	0
продуманный	ADJ	0
своевременный	ADJ	0
неспешный	ADJ	0
воспитанный	ADJ	0
компетентный	ADJ	0
шустрый	ADJ	0
вкусно	ADV	0
смешной	ADJ	0
прекрасный	ADJ	0
наваристь	ADJ	0
новый	ADJ	0
вкусно	ADJ	0
классический	ADJ	0
воздушный	ADJ	0
мясной	ADJ	0
честный	ADJ	0
обычный	ADJ	0
небольшой	ADJ	0
сложный	ADJ	0
невкусный	ADJ	0
адекватный	ADJ	0
колоритный	ADJ	0
идеальный	ADJ	0
разный	ADJ	0
скучный	ADJ	0
просто	ADJ	0
шикарный	ADJ	0
обильный	ADJ	0
весело	ADJ	0
грустный	ADJ	0
несладкий	ADJ	0
пикантный	ADJ	0
банальный	ADJ	0
эффектный	ADJ	0
душевно	ADJ	0
зрелый	ADJ	0
лучший	ADJ	0
настоящий	ADJ	0
сервированный	ADJ	0
сытно	ADJ	0
мороженый	ADJ	0
гармоничный	ADJ	0
упругий	ADJ	0
дружной	ADJ	0
красочный	ADJ	0
рыбный	ADJ	0
детский	ADJ	0
круглый	ADJ	0
весёлый	ADJ	0
радушный	ADJ	0
странный	ADJ	0
позитивный	ADJ	0
заботливый	ADJ	0
торжественный	ADJ	0
грамотный	ADJ	0
интеллигентный	ADJ	0
навязчивый	ADJ	0
правильный	ADJ	1
огромный	ADJ	1
неудобный	ADJ	1
съедобный	ADJ	1
замечательный	ADJ	1
доступный	ADJ	1
демократичный	ADJ	1
пряно	ADJ	1
нестандартный	ADJ	1
плотный	ADJ	1
нежно	ADJ	1
нужный	ADJ	1
сладковатый	ADJ	1
но	ADJ	1
жареный	ADJ	1
пряный	ADJ	1
неожиданно	ADJ	1
быстро	ADJ	1
качественно	ADJ	1
чистый	ADJ	1
щедрый	ADJ	1
аккуратный	ADJ	1
толковый	ADJ	1
негромкий	ADJ	1
неприятный	ADJ	1
современный	ADJ	1
неизбитый	ADJ	1
обходительный	ADJ	1
услужливый	ADJ	1
любезный	ADJ	1
добротный	ADJ	1
хрустящий	ADJ	1
тяжелый	ADJ	1
отличный	ADJ	1
красиво	ADJ	1
наваристый	ADJ	1
соленый	ADJ	1
похожий	ADJ	1
богатый	ADJ	1
удачный	ADJ	1
жирноватый	ADJ	1
небанальный	ADJ	1
приветливый	ADJ	1
предупредительный	ADJ	1
объемный	ADJ	1
крепкий	ADJ	1
тонкий	ADJ	1
нормальный	ADJ	1
тихий	ADJ	1
незабываемый	ADJ	1
живой	ADJ	1
дешевый	ADJ	1
здоровый	ADJ	1
симпатичный	ADJ	1
шумный	ADJ	1
уютно	ADJ	1
отзывчивый	ADJ	1
простой	ADJ	1
дружелюбный	ADJ	1
удивительный	ADJ	1
стильный	ADJ	1
доброжелательный	ADJ	1
просторный	ADJ	1
густой	ADJ	1
оригинальный	ADJ	1
комфортный	ADJ	1
милый	ADJ	1
яркий	ADJ	1
удобный	ADJ	1
жирный	ADJ	1
улыбчивый	ADJ	1
острый	ADJ	1
сладкий	ADJ	1
достойный	ADJ	1
быстрый	ADJ	1
полезный	ADJ	1
домашний	ADJ	1
недорогой	ADJ	1
душевный	ADJ	1
маленький	ADJ	1
веселый	ADJ	1
насыщенный	ADJ	1
спокойный	ADJ	1
внимательный	ADJ	1
холодный	ADJ	1
аппетитный	ADJ	1
светлый	ADJ	1
качественный	ADJ	1
ненавязчивый	ADJ	1
легкий	ADJ	1
вежливый	ADJ	1
большой	ADJ	1
горячий	ADJ	1
теплый	ADJ	1
необычный	ADJ	1
дорогой	ADJ	1
ароматный	ADJ	1
мягкий	ADJ	1
интересный	ADJ	1
разнообразный	ADJ	1
приятный	ADJ	1
сочный	ADJ	1
нежный	ADJ	1
уютный	ADJ	1
свежий	ADJ	1
красивый	ADJ	1
сытный	ADJ	1
вкусный	ADJ	1
