минут	минута	NOUN	nummod	3	3	NUM	_	_	_	_	186.69011494510377	200
похвал	похвала	NOUN	det	всяких	всякий	DET	_	_	_	_	186.69011494510377	200
начале	начало	NOUN	case	в	в	ADP	_	_	_	_	186.69011494510377	200
минут	минута	NOUN	nummod	4	4	NUM	_	_	_	_	184.82321379565272	198
обслуживание	обслуживание	NOUN	case	за	за	ADP	_	_	_	_	184.82321379565272	198
время	время	NOUN	det	то	тот	DET	_	_	_	_	182.9563126462017	196
место	место	NOUN	amod	Отличное	Отличный	ADJ	_	_	_	_	182.9563126462017	196
время	время	NOUN	case	за	за	ADP	_	_	_	_	182.9563126462017	196
местах	место	NOUN	case	в	в	ADP	_	_	_	_	182.0228620714762	195
цене	цена	NOUN	case	по	по	ADP	_	_	_	_	182.0228620714762	195
рублей	рубль	NOUN	nummod	00	00	NUM	_	_	_	_	182.0228620714762	195
выбором	выбор	NOUN	case	с	с	ADP	_	_	_	_	181.08941149675064	194
человек	человек	NOUN	nummod	0	0	NUM	_	_	_	_	181.08941149675064	194
десерт	десерт	NOUN	case	На	на	ADP	_	_	_	_	179.22251034729962	192
баллов	балл	NOUN	nummod	1	1	NUM	_	_	_	_	179.22251034729962	192
день	день	NOUN	det	этот	этот	DET	_	_	_	_	177.35560919784857	190
баллов	балл	NOUN	nummod	0	0	NUM	_	_	_	_	177.35560919784857	190
этаже	этаж	NOUN	amod	первом	первый	ADJ	_	_	_	_	176.42215862312307	189
заведения	заведение	NOUN	amod	данного	данный	ADJ	_	_	_	_	175.48870804839754	188
заведение	заведение	NOUN	det	это	это	DET	_	_	_	_	174.55525747367204	187
меню	меню	NOUN	case	с	с	ADP	_	_	_	_	174.55525747367204	187
террасе	терраса	NOUN	case	на	на	ADP	_	_	_	_	173.6218068989465	186
спасибо	спасибо	NOUN	amod	Огромное	огромный	ADJ	_	_	_	_	173.6218068989465	186
кухню	кухня	NOUN	case	за	за	ADP	_	_	_	_	172.688356324221	185
стойки	стойка	NOUN	case	у	у	ADP	_	_	_	_	172.688356324221	185
ресторан	ресторан	NOUN	nsubj	это	это	PRON	_	_	_	_	171.75490574949546	184
грибами	гриб	NOUN	amod	белыми	белый	ADJ	_	_	_	_	171.75490574949546	184
количестве	количество	NOUN	case	в	в	ADP	_	_	_	_	171.75490574949546	184
интерьер	интерьер	NOUN	cc	и	и	CCONJ	_	_	_	_	170.82145517476997	183
порции	порция	NOUN	amod	большие	большой	ADJ	_	_	_	_	169.8880046000444	182
шоке	шок	NOUN	case	в	в	ADP	_	_	_	_	168.9545540253189	181
ресторан	ресторан	NOUN	flat:foreign	&quot	&quot	X	_	_	_	_	168.9545540253189	181
заказе	заказ	NOUN	case	при	при	ADP	_	_	_	_	168.0211034505934	180
свинины	свинина	NOUN	case	из	из	ADP	_	_	_	_	166.15420230114233	178
ресторане	ресторан	NOUN	case	о	о	ADP	_	_	_	_	166.15420230114233	178
глаза	глаз	NOUN	case	в	в	ADP	_	_	_	_	166.15420230114233	178
друг	друг	NOUN	fixed	другу	друг	NOUN	_	_	_	_	164.2873011516913	176
человек	человек	NOUN	nummod	5	5	NUM	_	_	_	_	164.2873011516913	176
ресторане	ресторан	NOUN	flat:foreign	&quot	&quot	X	_	_	_	_	162.42040000224029	174
ресторана	ресторан	NOUN	case	для	для	ADP	_	_	_	_	161.48694942751476	173
салат	салат	NOUN	cc	и	и	CCONJ	_	_	_	_	161.48694942751476	173
интерьере	интерьер	NOUN	case	в	в	ADP	_	_	_	_	161.48694942751476	173
супер	супер	NOUN	advmod	просто	просто	PART	_	_	_	_	161.48694942751476	173
порядку	порядок	NOUN	case	по	по	ADP	_	_	_	_	158.6865977033382	170
блюда	блюдо	NOUN	det	все	весь	DET	_	_	_	_	157.75314712861268	169
подругами	подруга	NOUN	case	с	с	ADP	_	_	_	_	156.81969655388718	168
говядиной	говядина	NOUN	case	с	с	ADP	_	_	_	_	155.88624597916166	167
фоне	фон	NOUN	case	на	на	ADP	_	_	_	_	154.95279540443613	166
плане	план	NOUN	case	в	в	ADP	_	_	_	_	154.95279540443613	166
телятины	телятина	NOUN	case	из	из	ADP	_	_	_	_	154.0193448297106	165
раза	раз	NOUN	nummod	2	2	NUM	_	_	_	_	154.0193448297106	165
мин	минута	NOUN	nummod	0	0	NUM	_	_	_	_	152.15244368025958	163
раз	раз	NOUN	case	на	на	ADP	_	_	_	_	152.15244368025958	163
кофе	кофе	NOUN	cc	и	и	CCONJ	_	_	_	_	152.15244368025958	163
трудом	труд	NOUN	case	с	с	ADP	_	_	_	_	151.21899310553405	162
стола	стол	NOUN	case	со	с	ADP	_	_	_	_	150.28554253080853	161
минусов	минус	NOUN	case	Из	из	ADP	_	_	_	_	149.35209195608303	160
году	год	NOUN	case	в	в	ADP	_	_	_	_	149.35209195608303	160
столу	стол	NOUN	case	к	к	ADP	_	_	_	_	149.35209195608303	160
чай	чай	NOUN	cc	и	и	CCONJ	_	_	_	_	149.35209195608303	160
вопросы	вопрос	NOUN	case	на	на	ADP	_	_	_	_	148.4186413813575	159
заведении	заведение	NOUN	amod	данном	данный	ADJ	_	_	_	_	147.48519080663198	158
подарок	подарок	NOUN	case	в	в	ADP	_	_	_	_	147.48519080663198	158
веранде	веранда	NOUN	case	на	на	ADP	_	_	_	_	147.48519080663198	158
день	день	NOUN	amod	Добрый	добрый	ADJ	_	_	_	_	147.48519080663198	158
момент	момент	NOUN	det	тот	тот	DET	_	_	_	_	145.61828965718095	156
раз	раз	NOUN	obl	Еще	еще	ADV	_	_	_	_	145.61828965718095	156
день	день	NOUN	det	каждый	каждый	DET	_	_	_	_	145.61828965718095	156
часа	час	NOUN	nummod	2	2	NUM	_	_	_	_	145.61828965718095	156
улицу	улица	NOUN	case	на	на	ADP	_	_	_	_	145.61828965718095	156
рублей	рубль	NOUN	nummod	3	3	NUM	_	_	_	_	144.68483908245543	155
овощей	овощ	NOUN	case	из	из	ADP	_	_	_	_	144.68483908245543	155
маслом	масло	NOUN	case	с	с	ADP	_	_	_	_	144.68483908245543	155
стойки	стойка	NOUN	amod	барной	барный	ADJ	_	_	_	_	144.68483908245543	155
вкус	вкус	NOUN	case	На	на	ADP	_	_	_	_	143.7513885077299	154
рублей	рубль	NOUN	nummod	50	50	NUM	_	_	_	_	143.7513885077299	154
центре	центр	NOUN	nmod	города	город	NOUN	_	_	_	_	143.7513885077299	154
салате	салат	NOUN	case	в	в	ADP	_	_	_	_	142.81793793300437	153
р	река	NOUN	nummod	1	1	NUM	_	_	_	_	140.95103678355335	151
ощущение	ощущение	NOUN	det	такое	такой	DET	_	_	_	_	140.95103678355335	151
пару	пара	NOUN	case	на	на	ADP	_	_	_	_	140.01758620882782	150
мест	место	NOUN	case	из	из	ADP	_	_	_	_	140.01758620882782	150
посещения	посещение	NOUN	case	от	от	ADP	_	_	_	_	140.01758620882782	150
девушкой	девушка	NOUN	case	с	с	ADP	_	_	_	_	139.08413563410232	149
тунца	тунец	NOUN	case	из	из	ADP	_	_	_	_	138.1506850593768	148
вид	вид	NOUN	case	на	на	ADP	_	_	_	_	138.1506850593768	148
спасибо	спасибо	NOUN	amod	большое	большой	ADJ	_	_	_	_	137.21723448465127	147
принципе	принцип	NOUN	case	В	в	ADP	_	_	_	_	137.21723448465127	147
меню	меню	NOUN	cc	и	и	CCONJ	_	_	_	_	137.21723448465127	147
посещения	посещение	NOUN	case	после	после	ADP	_	_	_	_	137.21723448465127	147
заведения	заведение	NOUN	case	от	от	ADP	_	_	_	_	136.28378390992575	146
р.	рождение	NOUN	nummod	1	1	NUM	_	_	_	_	136.28378390992575	146
сервис	сервис	NOUN	case	за	за	ADP	_	_	_	_	136.28378390992575	146
десерт	десерт	NOUN	cc	и	и	CCONJ	_	_	_	_	135.35033333520025	145
стороны	сторона	NOUN	nummod	одной	один	NUM	_	_	_	_	135.35033333520025	145
человек	человек	NOUN	nummod	6	6	NUM	_	_	_	_	134.41688276047472	144
углу	угол	NOUN	case	в	в	ADP	_	_	_	_	134.41688276047472	144
тунцом	тунец	NOUN	case	с	с	ADP	_	_	_	_	134.41688276047472	144
стойкой	стойка	NOUN	amod	барной	барный	ADJ	_	_	_	_	134.41688276047472	144
заведения	заведение	NOUN	case	для	для	ADP	_	_	_	_	134.41688276047472	144
руб	рубль	NOUN	nummod	5	5	NUM	_	_	_	_	133.4834321857492	143
часа	час	NOUN	case	через	через	ADP	_	_	_	_	133.4834321857492	143
грибов	гриб	NOUN	case	из	из	ADP	_	_	_	_	132.54998161102367	142
помещении	помещение	NOUN	case	в	в	ADP	_	_	_	_	132.54998161102367	142
р	река	NOUN	nummod	3	3	NUM	_	_	_	_	132.54998161102367	142
чеке	чек	NOUN	case	в	в	ADP	_	_	_	_	132.54998161102367	142
проблем	проблема	NOUN	case	без	без	ADP	_	_	_	_	131.61653103629817	141
ожидании	ожидание	NOUN	case	в	в	ADP	_	_	_	_	131.61653103629817	141
раз	раз	NOUN	amod	очередной	очередной	ADJ	_	_	_	_	130.68308046157264	140
руб	рубль	NOUN	nummod	90	90	NUM	_	_	_	_	130.68308046157264	140
залу	зал	NOUN	case	по	по	ADP	_	_	_	_	130.68308046157264	140
вечер	вечер	NOUN	det	этот	этот	DET	_	_	_	_	130.68308046157264	140
соус	соус	NOUN	cc	и	и	CCONJ	_	_	_	_	130.68308046157264	140
спасибо	спасибо	NOUN	amod	Большое	большой	ADJ	_	_	_	_	129.74962988684712	139
раза	раз	NOUN	nummod:gov	три	три	NUM	_	_	_	_	129.74962988684712	139
места	место	NOUN	det	этого	этот	DET	_	_	_	_	129.74962988684712	139
блюд	блюдо	NOUN	case	из	из	ADP	_	_	_	_	129.74962988684712	139
минут	минута	NOUN	case	Через	через	ADP	_	_	_	_	128.8161793121216	138
ресторан	ресторан	NOUN	case	на	на	ADP	_	_	_	_	127.88272873739609	137
место	место	NOUN	nsubj	это	это	PRON	_	_	_	_	127.88272873739609	137
числе	число	NOUN	case	в	в	ADP	_	_	_	_	126.94927816267055	136
года	год	NOUN	nummod	01	01	NUM	_	_	_	_	126.01582758794505	135
салат	салат	NOUN	flat:foreign	&quot	&quot	X	_	_	_	_	126.01582758794505	135
изысков	изыск	NOUN	case	без	без	ADP	_	_	_	_	126.01582758794505	135
обслуживание	обслуживание	NOUN	amod	хорошее	хороший	ADJ	_	_	_	_	126.01582758794505	135
учетом	учет	NOUN	case	с	с	ADP	_	_	_	_	126.01582758794505	135
входе	вход	NOUN	case	При	при	ADP	_	_	_	_	125.08237701321951	134
картошкой	картошка	NOUN	case	с	с	ADP	_	_	_	_	125.08237701321951	134
место	место	NOUN	amod	приятное	приятный	ADJ	_	_	_	_	125.08237701321951	134
ресторанов	ресторан	NOUN	case	из	из	ADP	_	_	_	_	125.08237701321951	134
день	день	NOUN	amod	следующий	следующий	ADJ	_	_	_	_	124.14892643849402	133
пиву	пиво	NOUN	case	к	к	ADP	_	_	_	_	124.14892643849402	133
порция	порция	NOUN	amod	большая	большой	ADJ	_	_	_	_	124.14892643849402	133
человек	человек	NOUN	nummod	2	2	NUM	_	_	_	_	124.14892643849402	133
уважением	уважение	NOUN	case	С	с	ADP	_	_	_	_	123.21547586376848	132
руб	рубль	NOUN	nummod	4	4	NUM	_	_	_	_	123.21547586376848	132
гости	гость	NOUN	case	в	в	ADP	_	_	_	_	123.21547586376848	132
другом	друг	NOUN	case	с	с	ADP	_	_	_	_	123.21547586376848	132
кухня	кухня	NOUN	conj	обслуживание	обслуживание	NOUN	_	_	_	_	123.21547586376848	132
впечатление	впечатление	NOUN	amod	Общее	общий	ADJ	_	_	_	_	123.21547586376848	132
окна	окно	NOUN	case	из	из	ADP	_	_	_	_	122.28202528904298	131
интерьер	интерьер	NOUN	amod	приятный	приятный	ADJ	_	_	_	_	122.28202528904298	131
ресторан	ресторан	NOUN	advmod	не	не	PART	_	_	_	_	122.28202528904298	131
результате	результат	NOUN	case	В	в	ADP	_	_	_	_	122.28202528904298	131
восторге	восторг	NOUN	cop	были	быть	AUX	_	_	_	_	122.28202528904298	131
выходные	выходной	NOUN	case	в	в	ADP	_	_	_	_	122.28202528904298	131
уровне	уровень	NOUN	amod	высоком	высокий	ADJ	_	_	_	_	121.34857471431745	130
количеством	количество	NOUN	case	с	с	ADP	_	_	_	_	121.34857471431745	130
воскресенье	воскресенье	NOUN	case	в	в	ADP	_	_	_	_	121.34857471431745	130
сыром	сыр	NOUN	cc	и	и	CCONJ	_	_	_	_	121.34857471431745	130
стойка	стойка	NOUN	amod	барная	барный	ADJ	_	_	_	_	121.34857471431745	130
минус	минус	NOUN	amod	Единственный	единственный	ADJ	_	_	_	_	121.34857471431745	130
основе	основа	NOUN	case	на	на	ADP	_	_	_	_	120.41512413959194	129
виде	вид	NOUN	case	в	в	ADP	_	_	_	_	119.48167356486641	128
