пойду	пойти	VERB	advmod	не	не	PART	_	_	_	_	243.8019428585823	271
показалось	казаться	VERB	iobj	мне	я	PRON	_	_	_	_	238.40411386540333	265
принесли	принести	VERB	advmod	быстро	быстро	ADV	_	_	_	_	236.6048375343437	263
пришли	прийти	VERB	nsubj	мы	мы	PRON	_	_	_	_	233.9059230377542	260
удалось	удаться	VERB	advmod	не	не	PART	_	_	_	_	231.20700854116475	257
понравился	понравиться	VERB	advmod	не	не	PART	_	_	_	_	222.2106268858665	247
стоит	стоить	VERB	advmod	не	не	PART	_	_	_	_	221.31098872033667	246
понравилось	понравиться	VERB	iobj	Мне	я	PRON	_	_	_	_	219.51171238927702	244
стали	стать	VERB	advmod	не	не	PART	_	_	_	_	211.41496889950864	235
нет	нет	VERB	cc	но	но	CCONJ	_	_	_	_	209.615692568449	233
поняла	понять	VERB	nsubj	я	я	PRON	_	_	_	_	207.81641623738932	231
нравится	нравиться	VERB	advmod	очень	очень	ADV	_	_	_	_	202.41858724421036	225
заказывали	заказывать	VERB	nsubj	мы	мы	PRON	_	_	_	_	198.8200345820911	221
решили	решить	VERB	cc	и	и	CCONJ	_	_	_	_	198.8200345820911	221
смотря	смотреть	VERB	advmod	не	не	PART	_	_	_	_	195.22148191997178	217
понравилось	понравиться	VERB	advmod	Очень	очень	ADV	_	_	_	_	194.32184375444194	216
знаю	знать	VERB	nsubj	я	я	PRON	_	_	_	_	193.42220558891213	215
понимаю	понимать	VERB	nsubj	я	я	PRON	_	_	_	_	191.6229292578525	213
смогла	мочь	VERB	advmod	не	не	PART	_	_	_	_	190.72329109232268	212
лосося	лососить	VERB	mark	из	из	ADP	_	_	_	_	190.72329109232268	212
понравилась	понравиться	VERB	advmod	очень	очень	ADV	_	_	_	_	188.0243765957332	209
принесли	принести	VERB	iobj	мне	я	PRON	_	_	_	_	179.02799494043495	199
сказать	сказать	VERB	obj	что	что	PRON	_	_	_	_	179.02799494043495	199
люблю	любить	VERB	advmod	очень	очень	ADV	_	_	_	_	179.02799494043495	199
нет	нет	VERB	nsubj	претензий	претензия	NOUN	_	_	_	_	177.2287186093753	197
сказать	сказать	VERB	advmod	так	так	ADV	_	_	_	_	177.2287186093753	197
нет	нет	VERB	cc	а	а	CCONJ	_	_	_	_	176.3290804438455	196
понимаю	понимать	VERB	nsubj	Я	я	PRON	_	_	_	_	174.52980411278583	194
курящих	курить	VERB	mark	для	для	ADP	_	_	_	_	173.63016594725602	193
люблю	любить	VERB	nsubj	Я	я	PRON	_	_	_	_	170.03161328513673	189
ждали	ждать	VERB	nsubj	мы	мы	PRON	_	_	_	_	170.03161328513673	189
сказать	сказать	VERB	obl	ничего	ничто	PRON	_	_	_	_	169.1319751196069	188
пожалели	жалеть	VERB	advmod	не	не	PART	_	_	_	_	168.23233695407706	187
может	мочь	VERB	mark	что	что	SCONJ	_	_	_	_	166.4330606230174	185
ела	есть	VERB	nsubj	я	я	PRON	_	_	_	_	163.73414612642796	182
сидели	сидеть	VERB	nsubj	мы	мы	PRON	_	_	_	_	161.9348697953683	180
понравилось	понравиться	VERB	nsubj	Все	все	PRON	_	_	_	_	157.4366789677192	175
ждали	ждать	VERB	advmod	долго	долго	ADV	_	_	_	_	154.7377644711297	172
могу	мочь	VERB	advmod	Не	не	PART	_	_	_	_	154.7377644711297	172
ела	есть	VERB	advmod	не	не	PART	_	_	_	_	153.83812630559987	171
желать	желать	VERB	obl	лучшего	лучший	ADJ	_	_	_	_	152.93848814007006	170
понял	понять	VERB	advmod	не	не	PART	_	_	_	_	152.93848814007006	170
заказала	заказать	VERB	nsubj	я	я	PRON	_	_	_	_	152.93848814007006	170
пробовала	пробовать	VERB	advmod	не	не	PART	_	_	_	_	152.03884997454026	169
принесли	принести	VERB	advmod	не	не	PART	_	_	_	_	152.03884997454026	169
хватило	хватить	VERB	advmod	не	не	PART	_	_	_	_	150.2395736434806	167
Хотелось	хотеться	VERB	aux	бы	бы	AUX	_	_	_	_	147.5406591468911	164
смогли	мочь	VERB	advmod	не	не	PART	_	_	_	_	146.6410209813613	163
могла	мочь	VERB	advmod	не	не	PART	_	_	_	_	146.6410209813613	163
стала	стать	VERB	advmod	не	не	PART	_	_	_	_	146.6410209813613	163
решила	решить	VERB	nsubj	я	я	PRON	_	_	_	_	146.6410209813613	163
стал	стать	VERB	advmod	не	не	PART	_	_	_	_	145.74138281583149	162
поняла	понять	VERB	advmod	не	не	PART	_	_	_	_	144.84174465030165	161
ждали	ждать	VERB	obl	минут	минута	NOUN	_	_	_	_	144.84174465030165	161
выразить	выразить	VERB	obj	благодарность	благодарность	NOUN	_	_	_	_	142.14283015371217	158
пришлось	прийтись	VERB	csubj	ждать	ждать	VERB	_	_	_	_	142.14283015371217	158
будет	быть	VERB	advmod	не	не	PART	_	_	_	_	142.14283015371217	158
видела	видеть	VERB	advmod	не	не	PART	_	_	_	_	141.24319198818233	157
было	быть	VERB	cc	но	но	CCONJ	_	_	_	_	141.24319198818233	157
нет	нет	VERB	cc	и	и	CCONJ	_	_	_	_	141.24319198818233	157
понравилось	понравиться	VERB	mark	что	что	SCONJ	_	_	_	_	139.44391565712272	155
понимаю	понимать	VERB	advmod	не	не	PART	_	_	_	_	136.74500116053323	152
понравилось	понравиться	VERB	iobj	Нам	мы	PRON	_	_	_	_	136.74500116053323	152
сказала	сказать	VERB	nsubj	я	я	PRON	_	_	_	_	134.9457248294736	150
понравился	понравиться	VERB	advmod	Очень	очень	ADV	_	_	_	_	133.14644849841395	148
понравились	понравиться	VERB	advmod	очень	очень	ADV	_	_	_	_	133.14644849841395	148
ждать	ждать	VERB	advmod	долго	долго	ADV	_	_	_	_	132.2468103328841	147
повезло	везти	VERB	advmod	не	не	PART	_	_	_	_	131.3471721673543	146
сказала	сказать	VERB	cc	и	и	CCONJ	_	_	_	_	131.3471721673543	146
Отмечали	отмечать	VERB	obj	свадьбу	свадьба	NOUN	_	_	_	_	131.3471721673543	146
попросили	просить	VERB	nsubj	мы	мы	PRON	_	_	_	_	130.44753400182447	145
понял	понять	VERB	nsubj	я	я	PRON	_	_	_	_	130.44753400182447	145
хочу	хотеть	VERB	nsubj	я	я	PRON	_	_	_	_	130.44753400182447	145
сказать	сказать	VERB	advmod	не	не	PART	_	_	_	_	128.64825767076482	143
сказала	сказать	VERB	aux	бы	бы	AUX	_	_	_	_	128.64825767076482	143
понравился	понравиться	VERB	nsubj	интерьер	интерьер	NOUN	_	_	_	_	127.74861950523498	142
ушли	уйти	VERB	cc	и	и	CCONJ	_	_	_	_	126.84898133970518	141
говоря	говорить	VERB	advmod	честно	честно	ADV	_	_	_	_	126.84898133970518	141
было	быть	VERB	mark	что	что	SCONJ	_	_	_	_	125.94934317417534	140
есть	быть	VERB	advmod	там	там	ADV	_	_	_	_	125.04970500864553	139
хочу	хотеть	VERB	advmod	не	не	PART	_	_	_	_	124.15006684311568	138
скажу	сказать	VERB	advmod	не	не	PART	_	_	_	_	123.25042867758587	137
хотите	хотеть	VERB	mark	если	если	SCONJ	_	_	_	_	123.25042867758587	137
советую	советовать	VERB	advmod	не	не	PART	_	_	_	_	123.25042867758587	137
смог	мочь	VERB	advmod	не	не	PART	_	_	_	_	123.25042867758587	137
понравился	понравиться	VERB	nsubj	Интерьер	интерьер	NOUN	_	_	_	_	123.25042867758587	137
пойду	пойти	VERB	advmod	туда	туда	ADV	_	_	_	_	122.35079051205607	136
знает	знать	VERB	advmod	не	не	PART	_	_	_	_	122.35079051205607	136
видел	видеть	VERB	advmod	не	не	PART	_	_	_	_	121.45115234652623	135
Может	мочь	VERB	xcomp	быть	быть	VERB	_	_	_	_	121.45115234652623	135
пробовала	пробовать	VERB	nsubj	я	я	PRON	_	_	_	_	121.45115234652623	135
понравилось	понравиться	VERB	cc	но	но	CCONJ	_	_	_	_	121.45115234652623	135
может	мочь	VERB	cc	а	а	CCONJ	_	_	_	_	121.45115234652623	135
мог	мочь	VERB	advmod	не	не	PART	_	_	_	_	120.55151418099639	134
принесли	принести	VERB	mark	когда	когда	SCONJ	_	_	_	_	120.55151418099639	134
понравилась	понравиться	VERB	iobj	мне	я	PRON	_	_	_	_	120.55151418099639	134
заказывали	заказывать	VERB	advmod	не	не	PART	_	_	_	_	120.55151418099639	134
остались	остаться	VERB	nsubj	мы	мы	PRON	_	_	_	_	119.65187601546658	133
могли	мочь	VERB	aux	бы	бы	AUX	_	_	_	_	119.65187601546658	133
говоря	говорить	VERB	advmod	Честно	честно	ADV	_	_	_	_	119.65187601546658	133
остались	остаться	VERB	cc	и	и	CCONJ	_	_	_	_	118.75223784993676	132
могли	мочь	VERB	advmod	не	не	PART	_	_	_	_	118.75223784993676	132
отмечали	отмечать	VERB	obj	свадьбу	свадьба	NOUN	_	_	_	_	118.75223784993676	132
пришлось	прийтись	VERB	advmod	не	не	PART	_	_	_	_	117.85259968440693	131
хотелось	хотеться	VERB	advmod	очень	очень	ADV	_	_	_	_	117.85259968440693	131
нравится	нравиться	VERB	iobj	Мне	я	PRON	_	_	_	_	116.05332335334728	129
оставляет	оставлять	VERB	xcomp	желать	желать	VERB	_	_	_	_	116.05332335334728	129
было	быть	VERB	cc	и	и	CCONJ	_	_	_	_	116.05332335334728	129
думаю	думать	VERB	nsubj	я	я	PRON	_	_	_	_	116.05332335334728	129
пойдем	пойти	VERB	advmod	не	не	PART	_	_	_	_	115.15368518781746	128
принесли	принести	VERB	advmod	сразу	сразу	ADV	_	_	_	_	113.35440885675781	126
остались	остаться	VERB	nsubj	гости	гость	NOUN	_	_	_	_	112.45477069122799	125
пойду	пойти	VERB	advmod	больше	больше	ADV	_	_	_	_	112.45477069122799	125
хватало	хватать	VERB	advmod	не	не	PART	_	_	_	_	111.55513252569817	124
повезло	везти	VERB	iobj	нам	мы	PRON	_	_	_	_	110.65549436016833	123
будет	быть	VERB	mark	что	что	SCONJ	_	_	_	_	110.65549436016833	123
нравится	нравиться	VERB	advmod	не	не	PART	_	_	_	_	110.65549436016833	123
заняты	занять	VERB	aux:pass	были	быть	AUX	_	_	_	_	109.75585619463851	122
выбрали	выбрать	VERB	nsubj	мы	мы	PRON	_	_	_	_	108.85621802910869	121
принесли	принести	VERB	cc	и	и	CCONJ	_	_	_	_	107.95657986357887	120
сказать	сказать	VERB	obj	Что	что	PRON	_	_	_	_	107.95657986357887	120
видела	видеть	VERB	nsubj	я	я	PRON	_	_	_	_	107.95657986357887	120
провести	провести	VERB	obj	время	время	NOUN	_	_	_	_	107.95657986357887	120
оказалось	оказаться	VERB	cc	но	но	CCONJ	_	_	_	_	107.05694169804904	119
понравилась	понравиться	VERB	advmod	не	не	PART	_	_	_	_	107.05694169804904	119
оказалось	оказаться	VERB	mark	как	как	SCONJ	_	_	_	_	106.15730353251922	118
сказал	сказать	VERB	cc	и	и	CCONJ	_	_	_	_	106.15730353251922	118
говорится	говорить	VERB	mark	как	как	SCONJ	_	_	_	_	106.15730353251922	118
понравилось	понравиться	VERB	cc	и	и	CCONJ	_	_	_	_	105.2576653669894	117
написать	писать	VERB	obj	отзыв	отзыв	NOUN	_	_	_	_	105.2576653669894	117
принесли	принести	VERB	nsubj	меню	меню	NOUN	_	_	_	_	105.2576653669894	117
есть	быть	VERB	cc	и	и	CCONJ	_	_	_	_	104.35802720145956	116
получилось	получиться	VERB	advmod	не	не	PART	_	_	_	_	103.45838903592974	115
хотели	хотеть	VERB	nsubj	мы	мы	PRON	_	_	_	_	103.45838903592974	115
принесли	принести	VERB	mark	что	что	SCONJ	_	_	_	_	103.45838903592974	115
нет	нет	VERB	advmod	там	там	ADV	_	_	_	_	103.45838903592974	115
сделали	делать	VERB	obj	заказ	заказ	NOUN	_	_	_	_	102.55875087039993	114
встречала	встречать	VERB	advmod	не	не	PART	_	_	_	_	102.55875087039993	114
удивлены	удивить	VERB	aux:pass	были	быть	AUX	_	_	_	_	102.55875087039993	114
хочу	хотеть	VERB	xcomp	сказать	сказать	VERB	_	_	_	_	101.65911270487011	113
хочется	хотеться	VERB	cc	и	и	CCONJ	_	_	_	_	101.65911270487011	113
ел	есть	VERB	advmod	не	не	PART	_	_	_	_	101.65911270487011	113
нет	нет	VERB	nsubj	ничего	ничто	PRON	_	_	_	_	101.65911270487011	113
соответствует	соответствовать	VERB	advmod	не	не	PART	_	_	_	_	100.75947453934027	112
предложили	предложить	VERB	iobj	нам	мы	PRON	_	_	_	_	100.75947453934027	112
понравилось	понравиться	VERB	nsubj	что	что	PRON	_	_	_	_	99.85983637381045	111
понравилось	понравиться	VERB	advmod	Не	не	PART	_	_	_	_	99.85983637381045	111
говоря	говорить	VERB	advmod	мягко	мягко	ADV	_	_	_	_	99.85983637381045	111
могу	мочь	VERB	cc	но	но	CCONJ	_	_	_	_	99.85983637381045	111
сказали	сказать	VERB	iobj	нам	мы	PRON	_	_	_	_	99.85983637381045	111
хотелось	хотеться	VERB	cc	но	но	CCONJ	_	_	_	_	98.96019820828063	110
заказали	заказать	VERB	nsubj	Мы	мы	PRON	_	_	_	_	98.96019820828063	110
видел	видеть	VERB	nsubj	я	я	PRON	_	_	_	_	98.96019820828063	110
есть	быть	VERB	cc	а	а	CCONJ	_	_	_	_	98.06056004275081	109
касается	касаться	VERB	nsubj	что	что	PRON	_	_	_	_	98.06056004275081	109
осталось	остаться	VERB	advmod	не	не	PART	_	_	_	_	98.06056004275081	109
сказано	сказать	VERB	aux:pass	было	быть	AUX	_	_	_	_	97.16092187722097	108
приняли	принять	VERB	obj	заказ	заказ	NOUN	_	_	_	_	97.16092187722097	108
считаю	считать	VERB	nsubj	я	я	PRON	_	_	_	_	97.16092187722097	108
успели	успеть	VERB	advmod	не	не	PART	_	_	_	_	97.16092187722097	108
поняли	понять	VERB	nsubj	мы	мы	PRON	_	_	_	_	96.26128371169116	107
решили	решить	VERB	xcomp	зайти	зайти	VERB	_	_	_	_	96.26128371169116	107
хочется	хотеться	VERB	xcomp	отметить	отметить	VERB	_	_	_	_	96.26128371169116	107
заказала	заказать	VERB	nsubj	Я	я	PRON	_	_	_	_	96.26128371169116	107
стали	стать	VERB	nsubj	мы	мы	PRON	_	_	_	_	94.4620073806315	105
есть	быть	VERB	cc	Но	но	CCONJ	_	_	_	_	93.56236921510168	104
кажется	казаться	VERB	iobj	Мне	я	PRON	_	_	_	_	93.56236921510168	104
осталась	остаться	VERB	obl	довольна	довольный	ADJ	_	_	_	_	93.56236921510168	104
хотите	хотеть	VERB	nsubj	вы	вы	PRON	_	_	_	_	93.56236921510168	104
ел	есть	VERB	nsubj	я	я	PRON	_	_	_	_	93.56236921510168	104
хочу	хотеть	VERB	xcomp	отметить	отметить	VERB	_	_	_	_	93.56236921510168	104
придем	прийти	VERB	advmod	еще	еще	ADV	_	_	_	_	93.56236921510168	104
обратить	обратить	VERB	obj	внимание	внимание	NOUN	_	_	_	_	92.66273104957186	103
могут	мочь	VERB	advmod	не	не	PART	_	_	_	_	92.66273104957186	103
получили	получить	VERB	nsubj	мы	мы	PRON	_	_	_	_	91.76309288404204	102
знаю	знать	VERB	nsubj	Я	я	PRON	_	_	_	_	91.76309288404204	102
принесли	принести	VERB	obl	минут	минута	NOUN	case	через	через	ADP	91.76309288404204	102
пал	пасть	VERB	nsubj	выбор	выбор	NOUN	_	_	_	_	91.76309288404204	102
посетить	посетить	VERB	obj	заведение	заведение	NOUN	_	_	_	_	90.86345471851222	101
сказал	сказать	VERB	nsubj	я	я	PRON	_	_	_	_	90.86345471851222	101
сказал	сказать	VERB	aux	бы	бы	AUX	_	_	_	_	90.86345471851222	101
показалось	казаться	VERB	mark	как	как	SCONJ	_	_	_	_	90.86345471851222	101
принесли	принести	VERB	cc	а	а	CCONJ	_	_	_	_	90.86345471851222	101
сказать	сказать	VERB	obj	спасибо	спасибо	NOUN	_	_	_	_	89.9638165529824	100
чувствуешь	чувствовать	VERB	obj	себя	себя	PRON	_	_	_	_	89.9638165529824	100
занято	занять	VERB	aux:pass	было	быть	AUX	_	_	_	_	89.9638165529824	100
провести	провести	VERB	obj	вечер	вечер	NOUN	_	_	_	_	89.9638165529824	100
понравились	понравиться	VERB	iobj	мне	я	PRON	_	_	_	_	89.06417838745257	99
заметила	заметить	VERB	advmod	не	не	PART	_	_	_	_	89.06417838745257	99
мешает	мешать	VERB	advmod	не	не	PART	_	_	_	_	89.06417838745257	99
тянет	тянуть	VERB	advmod	не	не	PART	_	_	_	_	88.16454022192275	98
обслуживала	обслуживать	VERB	obj	нас	мы	PRON	_	_	_	_	88.16454022192275	98
возникло	возникнуть	VERB	advmod	не	не	PART	_	_	_	_	88.16454022192275	98
бывает	бывать	VERB	advmod	не	не	PART	_	_	_	_	88.16454022192275	98
может	мочь	VERB	nsubj	это	это	PRON	_	_	_	_	88.16454022192275	98
пожалеете	жалеть	VERB	advmod	не	не	PART	_	_	_	_	88.16454022192275	98
дали	дать	VERB	advmod	не	не	PART	_	_	_	_	87.26490205639291	97
понравилось	понравиться	VERB	nsubj	всё	все	PRON	_	_	_	_	87.26490205639291	97
понравилась	понравиться	VERB	advmod	Очень	очень	ADV	_	_	_	_	87.26490205639291	97
праздновали	праздновать	VERB	obj	свадьбу	свадьба	NOUN	_	_	_	_	87.26490205639291	97
нет	нет	VERB	advmod	вообще	вообще	ADV	_	_	_	_	86.36526389086309	96
встречал	встречать	VERB	advmod	не	не	PART	_	_	_	_	85.46562572533327	95
работает	работать	VERB	mark	что	что	SCONJ	_	_	_	_	85.46562572533327	95
пробовал	пробовать	VERB	advmod	не	не	PART	_	_	_	_	85.46562572533327	95
осталось	остаться	VERB	nsubj	впечатление	впечатление	NOUN	_	_	_	_	85.46562572533327	95
посетить	посетить	VERB	obj	ресторан	ресторан	NOUN	_	_	_	_	85.46562572533327	95
встретили	встретить	VERB	obj	нас	мы	PRON	_	_	_	_	85.46562572533327	95
работает	работать	VERB	advmod	не	не	PART	_	_	_	_	84.56598755980345	94
держать	держать	VERB	advmod	Так	так	ADV	_	_	_	_	83.66634939427362	93
смогла	мочь	VERB	nsubj	я	я	PRON	_	_	_	_	83.66634939427362	93
было	быть	VERB	nsubj	никого	никто	PRON	_	_	_	_	82.7667112287438	92
попросили	просить	VERB	cc	и	и	CCONJ	_	_	_	_	81.86707306321398	91
Праздновали	праздновать	VERB	obj	свадьбу	свадьба	NOUN	_	_	_	_	81.86707306321398	91
приходилось	приходиться	VERB	advmod	не	не	PART	_	_	_	_	81.86707306321398	91
занят	занять	VERB	aux:pass	был	быть	AUX	_	_	_	_	81.86707306321398	91
хотела	хотеть	VERB	nsubj	я	я	PRON	_	_	_	_	80.96743489768414	90
решил	решить	VERB	nsubj	я	я	PRON	_	_	_	_	80.96743489768414	90
выпить	выпить	VERB	cc	и	и	CCONJ	_	_	_	_	80.96743489768414	90
понравилась	понравиться	VERB	nsubj	Кухня	кухня	NOUN	_	_	_	_	80.96743489768414	90
заказан	заказать	VERB	aux:pass	был	быть	AUX	_	_	_	_	80.06779673215432	89
играет	играть	VERB	nsubj	музыка	музыка	NOUN	_	_	_	_	80.06779673215432	89
любит	любить	VERB	nsubj	кто	кто	PRON	_	_	_	_	80.06779673215432	89
есть	быть	VERB	nsubj	что	что	PRON	_	_	_	_	80.06779673215432	89
попросила	просить	VERB	nsubj	я	я	PRON	_	_	_	_	80.06779673215432	89
приходится	приходиться	VERB	advmod	не	не	PART	_	_	_	_	80.06779673215432	89
ушли	уйти	VERB	nsubj	мы	мы	PRON	_	_	_	_	79.16815856662451	88
может	мочь	VERB	nsubj	что	что	PRON	_	_	_	_	79.16815856662451	88
готовят	готовить	VERB	advmod	вкусно	вкусно	ADV	_	_	_	_	79.16815856662451	88
сделать	делать	VERB	obj	заказ	заказ	NOUN	_	_	_	_	79.16815856662451	88
стали	стать	VERB	cc	и	и	CCONJ	_	_	_	_	79.16815856662451	88
повезло	везти	VERB	iobj	мне	я	PRON	_	_	_	_	78.26852040109469	87
испорчен	испортить	VERB	aux:pass	был	быть	AUX	_	_	_	_	78.26852040109469	87
приехали	приехать	VERB	nsubj	мы	мы	PRON	_	_	_	_	78.26852040109469	87
было	быть	VERB	advmod	там	там	ADV	_	_	_	_	78.26852040109469	87
удалось	удаться	VERB	iobj	мне	я	PRON	_	_	_	_	78.26852040109469	87
делать	делать	VERB	obj	что	что	PRON	_	_	_	_	77.36888223556485	86
понравились	понравиться	VERB	advmod	не	не	PART	_	_	_	_	77.36888223556485	86
хотелось	хотеться	VERB	iobj	мне	я	PRON	_	_	_	_	77.36888223556485	86
стоит	стоить	VERB	cc	но	но	CCONJ	_	_	_	_	77.36888223556485	86
могу	мочь	VERB	cc	и	и	CCONJ	_	_	_	_	77.36888223556485	86
сделали	делать	VERB	nsubj	мы	мы	PRON	_	_	_	_	76.46924407003503	85
принесли	принести	VERB	mark	Когда	когда	SCONJ	_	_	_	_	76.46924407003503	85
хотите	хотеть	VERB	mark	Если	если	SCONJ	_	_	_	_	76.46924407003503	85
было	быть	VERB	aux	бы	бы	AUX	_	_	_	_	76.46924407003503	85
говорит	говорить	VERB	cc	и	и	CCONJ	_	_	_	_	76.46924407003503	85
ждали	ждать	VERB	obj	заказ	заказ	NOUN	_	_	_	_	75.56960590450521	84
встретила	встретить	VERB	obj	нас	мы	PRON	_	_	_	_	75.56960590450521	84
предложила	предложить	VERB	cc	и	и	CCONJ	_	_	_	_	75.56960590450521	84
стала	стать	VERB	nsubj	я	я	PRON	_	_	_	_	75.56960590450521	84
понравилась	понравиться	VERB	nsubj	кухня	кухня	NOUN	_	_	_	_	74.66996773897537	83
впечатлил	впечатлять	VERB	advmod	не	не	PART	_	_	_	_	74.66996773897537	83
имеет	иметь	VERB	advmod	не	не	PART	_	_	_	_	74.66996773897537	83
решила	решить	VERB	cc	и	и	CCONJ	_	_	_	_	74.66996773897537	83
пришлось	прийтись	VERB	cc	и	и	CCONJ	_	_	_	_	73.77032957344555	82
обслуживал	обслуживать	VERB	obj	нас	мы	PRON	_	_	_	_	73.77032957344555	82
встретил	встретить	VERB	advmod	не	не	PART	_	_	_	_	72.87069140791574	81
видели	видеть	VERB	advmod	не	не	PART	_	_	_	_	72.87069140791574	81
Могу	мочь	VERB	xcomp	сказать	сказать	VERB	_	_	_	_	72.87069140791574	81
удивлены	удивить	VERB	advmod	приятно	приятный	ADV	_	_	_	_	72.87069140791574	81
поняли	понять	VERB	advmod	не	не	PART	_	_	_	_	71.97105324238592	80
ждали	ждать	VERB	cc	и	и	CCONJ	_	_	_	_	71.97105324238592	80
хочется	хотеться	VERB	cc	но	но	CCONJ	_	_	_	_	71.97105324238592	80
может	мочь	VERB	cc	и	и	CCONJ	_	_	_	_	71.97105324238592	80
было	быть	VERB	obl	нас	мы	PRON	case	у	у	ADP	71.97105324238592	80
могут	мочь	VERB	mark	что	что	SCONJ	_	_	_	_	71.07141507685608	79
придраться	придраться	VERB	obl	чему	что	PRON	case	к	к	ADP	71.07141507685608	79
ожидала	ожидать	VERB	advmod	не	не	PART	_	_	_	_	71.07141507685608	79
испорчено	портить	VERB	aux:pass	было	быть	AUX	_	_	_	_	71.07141507685608	79
смотря	смотреть	VERB	obl	то	то	PRON	case	на	на	ADP	71.07141507685608	79
принесли	принести	VERB	cc	но	но	CCONJ	_	_	_	_	71.07141507685608	79
вызывает	вызывать	VERB	advmod	не	не	PART	_	_	_	_	71.07141507685608	79
ходить	ходить	VERB	advmod	туда	туда	ADV	_	_	_	_	71.07141507685608	79
хочет	хотеть	VERB	nsubj	кто	кто	PRON	_	_	_	_	70.17177691132626	78
было	быть	VERB	obl	меня	я	PRON	case	у	у	ADP	70.17177691132626	78
увидела	видеть	VERB	nsubj	я	я	PRON	_	_	_	_	70.17177691132626	78
понравился	понравиться	VERB	iobj	нам	мы	PRON	_	_	_	_	70.17177691132626	78
встретила	встретить	VERB	nsubj	девушка	девушка	NOUN	_	_	_	_	70.17177691132626	78
понравился	понравиться	VERB	iobj	Мне	я	PRON	_	_	_	_	70.17177691132626	78
остался	остаться	VERB	obl	доволен	довольный	ADJ	_	_	_	_	69.27213874579644	77
ели	есть	VERB	nsubj	мы	мы	PRON	_	_	_	_	69.27213874579644	77
пришлось	прийтись	VERB	iobj	нам	мы	PRON	_	_	_	_	69.27213874579644	77
ем	есть	VERB	advmod	не	не	PART	_	_	_	_	69.27213874579644	77
заказали	заказать	VERB	cc	и	и	CCONJ	_	_	_	_	69.27213874579644	77
понравилось	понравиться	VERB	nsubj	обслуживание	обслуживание	NOUN	_	_	_	_	69.27213874579644	77
нет	нет	VERB	conj	нет	нет	VERB	_	_	_	_	69.27213874579644	77
скажу	сказать	VERB	nsubj	я	я	PRON	_	_	_	_	68.37250058026662	76
встретил	встретить	VERB	obj	нас	мы	PRON	_	_	_	_	68.37250058026662	76
люблю	любить	VERB	advmod	Не	не	PART	_	_	_	_	68.37250058026662	76
взяла	брать	VERB	nsubj	я	я	PRON	_	_	_	_	68.37250058026662	76
хочется	хотеться	VERB	xcomp	сказать	сказать	VERB	_	_	_	_	68.37250058026662	76
